xml-file	xml-ID	Settore	Lettera	N. articolo per app.	titolo art. integrale	Etimo/etimi	m.morf.	Significato	Volume	Fascicolo	Data pubbl.	Nr. col. inizio	Nr. col. fine	Autore1	Autore2	Autore3	Autore4	Nome rimando 	Coord. rimando 	Titolo articolo	Note
		Latinismi	D		dētentātio 'detenzione'	dētentātio		detenzione	XIX	D8	2014	1565	1565	De Fazio, Debora							
		Latinismi	D		dētentiō 'detenzione'	dētentiō		detenzione	XIX	D8	2014	1566	1566	De Fazio, Debora							
		Latinismi	D		dētentor 'detentore'	dētentor		detentore	XIX	D8	2014	1566	1567	De Fazio, Debora							
		Latinismi	D		dētergēre 'detergere, pulire'	dētergēre		detergere, pulire	XX	D9	2015	1	2	De Fazio, Debora							
		Latinismi	D		dēterminābilis 'determinabile, limitato'	dēterminābilis		determinabile, limitato	XX	D9	2015	2	2	Nichil, Rocco Luigi							
		Latinismi	D		dētermināre 'delimitare'	dētermināre		delimitare	XX	D9	2015	2	9	Aprile, Marcello	Pfister, Max						
		Latinismi	D		dēterminātio 'limite; estremità'	dēterminātio		limite; estremità	XX	D9	2015	9	11	Nichil, Rocco Luigi							
		Latinismi	D		dēterminātīvus 'critico, decisivo'	dēterminātīvus		critico, decisivo	XX	D9	2015	11	11	Nichil, Rocco Luigi							
		Latinismi	D		dēterminātor 'determinatore; regolare'	dēterminātor		determinatore; regolare	XX	D9	2015	12	12	Nichil, Rocco Luigi							
		Latinismi	D		dētersio 'pulizia'	dētersio		pulizia	XX	D9	2015	12	12	NOME ASSENTE							
		Latinismi	D		dētestāri 'imprecare, maledire; esecrare'	dētestāri		imprecare, maledire; esecrare	XX	D9	2015	12	12	NOME ASSENTE							
		Latinismi	D		dētestātio 'maledizione; esecrazione'	dētestātio		maledizione; esecrazione	XX	D9	2015	12	12	NOME ASSENTE							
		Latinismi	D		dētinēre 'tenere, possedere'	dētinēre		tenere, possedere	XX	D9	2015	13	14	De Fazio, Debora							
		Latinismi	D		dētractāre 'rifiutare; screditare', dētrectāre	dētractāre, dētrectāre		"dētractāre ""rifiutare; screditare"", dētrectāre"	XX	D9	2015	14	15	Aprile, Marcello							
		Latinismi	D		dētractio 'detrazione, riduzione'	dētractio		detrazione, riduzione	XX	D9	2015	15	16	De Fazio, Debora							
		Latinismi	D		dētractor 'detrattore'	dētractor		detrattore	XX	D9	2015	16	16	De Fazio, Debora							
		Latinismi	D		dētrahere 'levare, togliere; umiliare'	dētrahere		levare, togliere; umiliare	XX	D9	2015	16	19	Nichil, Rocco Luigi							
		Latinismi	D		de unde 'da dove'	de unde		da dove	XX	D9	2015	19	21	De Fazio, Debora							
		Latinismi	D		deus 'Dio'	deus		Dio	XX	D9	2015	21	61	Nuzzo, ?	Aprile						
		Latinismi	D		dēvastāre 'saccheggiare'	dēvastāre		saccheggiare	XX	D9	2015	61	61	NOME ASSENTE							
		Latinismi	D		dēvastātio 'devastazione'	dēvastātio		devastazione	XX	D9	2015	61	61	NOME ASSENTE							
		Latinismi	D		dēvastātor 'devastatore'	dēvastātor		devastatore	XX	D9	2015	61	61	NOME ASSENTE							
		Latinismi	D		dēvenīre 'venire giù'	dēvenīre		venire giù	XX	D9	2015	61	74	Coco, Alessandra	Aprile, Marcello						
		Latinismi	D		*dēventāre 'divenire'	*dēventāre		divenire	XX	D9	2015	74	81	Coco, Alessandra	Aprile, Marcello						
		Latinismi	D		dēvertere 'volgere altrove'	dēvertere		volgere altrove	XX	D9	2015	81	88	Coco, Alessandra	Aprile, Marcello						
		Latinismi	D		dēverticulum 'via traversa'	dēverticulum		via traversa	XX	D9	2015	88	89	Coco, Alessandra							
		Latinismi	D		dēviāre 'deviare; errare, sbagliare'	dēviāre		deviare; errare, sbagliare	XX	D9	2015	89	89	De Fazio, Debora							
		Latinismi	D		dēviātio 'deviazione, errore'	dēviātio		deviazione, errore	XX	D9	2015	90	90	De Fazio, Debora							
		Latinismi	D		dēviātor 'chi devia'	dēviātor		chi devia	XX	D9	2015	91	91	NOME ASSENTE							
		Latinismi	D		dēvincere 'sconfiggere'	dēvincere		sconfiggere	XX	D9	2015	91	91	Coco, Alessandra	Pfister, Max						
		Latinismi	D		dēvius 'che si scosta dalla via'	dēvius		che si scosta dalla via	XX	D9	2015	91	91	NOME ASSENTE							
		Latinismi	D		dēvorāre 'mangiare avidamente'	dēvorāre		mangiare avidamente	XX	D9	2015	92	97	De Fazio, Debora							
		Latinismi	D		dēvorātio 'divoramento'	dēvorātio		divoramento	XX	D9	2015	97	97	De Fazio, Debora							
		Latinismi	D		dēvorātōr 'chi mangia avidamente'	dēvorātōr		chi mangia avidamente	XX	D9	2015	98	99	De Fazio, Debora							
		Latinismi	D		dēvōtio 'voto'	dēvōtio		voto	XX	D9	2015	99	106	Coco, Alessandra							
		Latinismi	D		dēvōtus 'consacrato'	dēvōtus		consacrato	XX	D9	2015	107	116	Coco, Alessandra							
		Latinismi	D		dexter 'destro; che sta a destra'	dexter		destro; che sta a destra	XX	D9	2015	116	139	Aprile, Marcello	Pfister, Max						
		Latinismi	D		dexteritas 'destrezza'	dexteritas		destrezza	XX	D9	2015	139	139	Aprile, Marcello							
		Latinismi	D		dextrāle 'scure'/dextrālia 'fibbie'	dextrāle, dextrālia		"dextrāle ""scure"", dextrālia ""fibbie"""	XX	D9	2015	139	140	Nichil, Rocco Luigi							
		Latinismi	D		dextrochērium 'braccialetto'	dextrochērium		braccialetto	XX	D9	2015	140	140	Nichil, Rocco Luigi							
		Latinismi	D		dextrōrsum 'a destra; verso destra'	dextrōrsum		a destra; verso destra	XX	D9	2015	140	141	Nichil, Rocco Luigi							
		Latinismi	D		diabētēs 'diabete'	diabētēs		diabete	XX	D9	2015	141	141	NOME ASSENTE							
		Latinismi	D		diabolicus 'diabolico; proprio del diavolo'	diabolicus		diabolico; proprio del diavolo	XX	D9	2015	141	144	Aprile, Marcello							
		Latinismi	D		diabolus 'diavolo'	diabolus		diavolo	XX	D9	2015	144	230	Aprile, Marcello							
		Latinismi	D		diacōdion 'diacodio, confezione a base di cime di papavero'	diacōdion		diacodio, confezione a base di cime di papavero	XX	D10	2016	230	230	NOME ASSENTE							
		Latinismi	D		diāconālis 'diaconale'	diāconālis		diaconale	XX	D10	2016	231	231	Variano, Angelo							
		Latinismi	D		diāconātus 'diaconato'	diāconātus		diaconato	XX	D10	2016	231	231	Variano, Angelo							
		Latinismi	D		diāconia 'diaconia'	diāconia		diaconia	XX	D10	2016	232	232	Variano, Angelo							
		Latinismi	D		diāconicus 'diaconico'	diāconicus		diaconico	XX	D10	2016	232	232	Variano, Angelo							
		Latinismi	D		diāconissa 'diaconessa'	diāconissa 		diaconessa	XX	D10	2016	232	233	Variano, Angelo							
		Latinismi	D		diāconus/diācōn 'diacono'	diāconus, diācōn 		diacono	XX	D10	2016	233	236	Variano, Angelo							
		Latinismi	D		diadēma 'benda che cinge le tempie'	diadēma		benda che cinge le tempie	XX	D10	2016	237	238	Variano, Angelo 							
		Latinismi	D		diadochus 'pietra preziosa simile al berillio'	diadochus		pietra preziosa simile al berillio	XX	D10	2016	239	239	NOME ASSENTE							
		Latinismi	D		diadochus 'successore'	diadochus		successore	XX	D10	2016	239	239	NOME ASSENTE							
		Latinismi	D		diaeresis 'dieresi'	diaeresis		dieresi	XX	D10	2016	239	239	NOME ASSENTE							
		Latinismi	D		diaeta 'dieta, regime alimentare'	diaeta 		dieta, regime alimentare	XX	D10	2016	239	241	Variano, Angelo 							
		Latinismi	D		diagonālis 'diagonale'																
 	diagonālis									PDF Verlag											
		Latinismi	D		diagramma 'diagramma'	diagramma		diagramma	XX	D10	2016	242	243	Variano, Angelo 							
		Latinismi	D		diagrydium 'diagridio, rimedio medicamentoso ottenuto dalla radice della scamonea'	diagrydium		diagridio, rimedio medicamentoso ottenuto dalla radice della scamonea	XX	D10	2016	243	243	NOME ASSENTE							
		Latinismi	D		dialectica 'dialettica'	dialectica		dialettica	XX	D10	2016	243	243	NOME ASSENTE							
		Latinismi	D		dialecticus 'dialettico'	dialecticus		dialettico	XX	D10	2016	243	243	NOME ASSENTE							
		Latinismi	D		dialectos 'dialetto'	dialectos		dialetto	XX	D10	2016	244	246	Nichil, Rocco Luigi							
		Latinismi	D		diallage 'cambio, permuta'	diallage		cambio, permuta	XX	D10	2016	246	246	NOME ASSENTE							
		Latinismi	D		dialogismos 'dialogismo'	dialogismos		dialogismo	XX	D10	2016	246	246	NOME ASSENTE							
		Latinismi	D		dialogista 'dialogista'	dialogista		dialogista	XX	D10	2016	247	247	NOME ASSENTE							
		Latinismi	D		dialogus 'dialogo'	dialogus		dialogo	XX	D10	2016	247	247	NOME ASSENTE							
		Latinismi	D		dialysis 'scioglimento, cessazione'	dialysis 		scioglimento, cessazione	XX	D10	2016	247	247	NOME ASSENTE							
		Latinismi	D		diamas 'pietra preziosa; diamante'	diamas		pietra preziosa; diamante	XX	D10	2016	247	254	Pfister, Max							
		Latinismi	D		diameter 'diametro'	diameter		diametro	XX	D10	2016	254	255	Variano, Angelo 							
		Latinismi	D		diametrālis 'diametrale'	diametrālis		diametrale	XX	D10	2016	255	256	Variano, Angelo 							
		Latinismi	D		diamōrum 'diamòron, sciroppo fatto col succo delle more'	diamōrum		diamòron, sciroppo fatto col succo delle more	XX	D10	2016	256	256	NOME ASSENTE							
		Latinismi	D		diapāson -> fr. diapason	diapāson 		diapason	XX	D10	2016	256	256					 fr. diapason 			
		Latinismi	D		diapente 'intervallo di quinta; medicamento di cinque droghe differenti'	diapente		intervallo di quinta; medicamento di cinque droghe differenti	XX	D10	2016	256	257	NOME ASSENTE							
		Latinismi	D		diaphorēsis 'diaforesi'	diaphorēsis		diaforesi	XX	D10	2016	257	257	NOME ASSENTE							
		Latinismi	D		diaphorēticus 'diaforetico'	diaphorēticus		diaforetico	XX	D10	2016	257	257	NOME ASSENTE							
		Latinismi	D		diaphragma 'diaframma'	diaphragma		diaframma	XX	D10	2016	257	257	NOME ASSENTE							
		Latinismi	D		diārium 'razione giornaliera; registro di annotazioni'	diārium		razione giornaliera; registro di annotazioni	XX	D10	2016	257	259	De Fazio, Debora							
		Latinismi	D		diarrhoea 'diarrea'	diarrhoea		diarrea	XX	D10	2016	259	260	De Fazio, Debora							
		Latinismi	D		diarrhoicus 'diarroico'	diarrhoicus		diarroico	XX	D10	2016	260	260	NOME ASSENTE							
		Latinismi	D		diastēma 'intervallo'	diastēma		intervallo	XX	D10	2016	260	260	NOME ASSENTE							
		Latinismi	D		diastolē 'virgola; diastole'	diastolē		virgola; diastole	XX	D10	2016	260	260	De Fazio, Debora							
		Latinismi	D		diastylos 'intercolumnio che ha ampiezza pari a tre volte il diametro inferiore di una colonna'	diastylos		intercolumnio che ha ampiezza pari a tre volte il diametro inferiore di una colonna	XX	D10	2016	261	261	NOME ASSENTE							
		Latinismi	D		diatessarōn 'intervallo di quarta'	diatessarōn		intervallo di quarta	XX	D10	2016	261	261	NOME ASSENTE							
		Latinismi	D		diathesis 'malattia, flussione degli occhi'	diathesis		malattia, flussione degli occhi	XX	D10	2016	261	261	NOME ASSENTE							
		Latinismi	D		diatonicus 'che si riferisce alla diatonia'	diatonicus		che si riferisce alla diatonia	XX	D10	2016	261	261	NOME ASSENTE							
		Latinismi	D		diatriba 'diatriba'	diatriba		diatriba	XX	D10	2016	261	262	Variano, Angelo 							
		Latinismi	D		dīcĕre/*dīre 'dire'	dīcĕre, *dīre 		dire	XX	D10	2016	262	305	De Fazio, Debora							
		Latinismi	D		dichorēus 'dicoreo, ditrocheo'	dichorēus		dicoreo, ditrocheo	XX	D10	2016	305	305	NOME ASSENTE							
		Latinismi	D		dīcibilis 'che può essere detto'	dīcibilis		che  può essere detto	XX	D10	2016	306	306	De Fazio, Debora							
		Latinismi	D		dictāmen 'dettame'	dictāmen		dettame	XX	D10	2016	306	306	De Fazio, Debora							
		Latinismi	D		dictamnus/dictamus 'dìttamo, pianta aromatica sempreverde di cui esistono numerose specie'	dictamnus,dictamus		‘dìttamo, pianta aromatica sempreverde di cui esistono numerose specie	XX	D10	2016	307	307	NOME ASSENTE							
		Latinismi	D		dictāre '‘dettare, imporre'	dictāre		‘dettare, imporre	XX	D10	2016	307	313	De Fazio, Debora							
		Latinismi	D		dictātor 'dittatore, supremo magistrato'	dictātor		dittatore, supremo magistrato	XX	D10	2016	313	315	De Fazio, Debora							
		Latinismi	D		dictātōrius 'dittatorio'	dictātōrius		dittatorio	XX	D10	2016	315	315	De Fazio, Debora							
		Latinismi	D		dictātum 'motto; sentenza'	dictātum		motto; sentenza	XX	D10	2016	316	318	De Fazio, Debora							
		Latinismi	D		dictātūra 'suprema magistratura romana'	dictātūra		suprema magistratura romana	XX	D10	2016	318	319	De Fazio, Debora							
		Latinismi	D		dictēria 'motti, facezie'	dictēria		motti, facezie	XX	D10	2016	319	320	De Fazio, Debora							
		Latinismi	D		dictio 'atto del dire'	dictio		atto del dire	XX	D10	2016	320	323	De Fazio, Debora							
		Latinismi	D		dictum 'detto, sentenza'	dictum		detto, sentenza	XX	D10	2016	323	331	De Fazio, Debora							
		Latinismi	D		didrachma 'moneta d'argento del valore di due dramme'	didrachma		moneta d'argento del valore di due dramme	XX	D10	2016	331	331	De Fazio, Debora							
		Latinismi	D		didymus 'gemello; testicolo'	didymus		gemello; testicolo	XX	D10	2016	331	331	NOME ASSENTE							
		Latinismi	D		diēs ‘giorno’/*dia 	diēs ‘giorno’, dia		giorno	XX	D10	2016	332	368	De Fazio, Debora							
		Latinismi	D		diesis 'semitono, quarto di tono'	diesis		semitono, quarto di tono	XX	D10	2016	368	368	NOME ASSENTE							
		Latinismi	D		diffamāre 'divulgare; spargere cattiva voce'	diffamāre		divulgare; spargere cattiva voce	XX	D10	2016	368	369	NOME ASSENTE							
		Latinismi	D		diffarreātio 'fase del divorzio con la quale erano sciolti i vincoli di potestà che legavano la moglie alla famiglia del marito'	diffarreātio		fase del divorzio con la quale erano sciolti i vincoli di potestà che legavano la moglie alla famiglia del marito	XX	D10	2016	369	369	NOME ASSENTE							
		Latinismi	D		differens 'diverso, dissimile'	differens		diverso, dissimile	XX	D10	2016	369	369	Nichil, Rocco Luigi							
		Latinismi	D		differentia 'diversità; differenza di opinione, contesa'	differentia		diversità; differenza di opinione, contesa	XX	D10	2016	369	370	NOME ASSENTE							
		Latinismi	D		differre ‘rimandare; essere diverso’/differĕre 	differre ‘rimandare; essere diverso’, differĕre 		rimandare; essere diverso	XX	D10	2016	370	370	NOME ASSENTE							
		Latinismi	D		difficilis 'difficile, arduo; inflessibile, duro'	difficilis		difficile, arduo; inflessibile, duro	XX	D10	2016	371	373	Nichil, Rocco Luigi							
		Latinismi	D		difficultās 'difficoltà; penuria; calamità; carattere difficile'	difficultās		difficoltà; penuria; calamità; carattere difficile	XX	D10	2016	373	377	Nichil, Rocco Luigi							
		Latinismi	D		diffīdens 'che non si fida'	diffīdens		che non si fida	XX	D10	2016	377	377	NOME ASSENTE							
		Latinismi	D		diffīdentia 'diffidenza' 	diffīdentia		diffidenza      	XX	D10	2016	378	378	NOME ASSENTE							
		Latinismi	D		diffundĕre 'spargere di qua e di là'	diffundĕre		spargere di qua e di là                              	XX	D10	2016	378	378	NOME ASSENTE							
		Latinismi	D		diffusio 'propagazione; divulgazione'	diffusio		propagazione; divulgazione	XX	D10	2016	378	378	NOME ASSENTE							
		Latinismi	D		diffūsus 'ampiamente distribuito'	diffūsus		ampiamente distribuito	XX	D10	2016	378	378	NOME ASSENTE							
		Latinismi	D		digamma 'sesta lettera dell'alfabeto greco più antico, indicante la u semivocale'	digamma		sesta lettera dell'alfabeto greco più antico, indicante la u semivocale	XX	D10	2016	379	379	NOME ASSENTE							
		Latinismi	D		dīgerĕre 'portare qua e là; distribuire (gli alimenti nell'organismo'	dīgerĕre		portare qua e là; distribuire (gli alimenti nell'organismo	XX	D10	2016	379	383	De Fazio, Debora							
		Latinismi	D		dīgestibilis 'digeribile'	dīgestibilis		digeribile	XX	D10	2016	383	383	De Fazio, Debora							
		Latinismi	D		dīgestio 'distribuzione; digestione'	dīgestio		distribuzione; digestione	XX	D10-D11	2016-2017	383	385	Nichil, Rocco Luigi							
		Latinismi	D		dīgestīvus 'digestivo'	dīgestīvus		digestivo	XX	D11	2017	385	386	De Fazio, Debora							
		Latinismi	D		dīgestum 'opera di diritto divisa in libri, titoli, paragrafi'/dīgesta 	dīgestum, dīgesta 		opera di diritto divisa in libri, titoli, paragrafi	XX	D11	2017	387	388	De Fazio, Debora							
		Latinismi	D		dīgestus 'ripartito; distribuito'	dīgestus		ripartito; distribuito	XX	D11	2017	388	390	De Fazio, Debora							
		Latinismi	D		digitālis 'proprio delle dita'; digitāle 'ciò che copre il dito'	digitālis, digitāle		proprio delle dita, ciò che copre il dito	XX	D11	2017	390	404	De Fazio, Debora							
		Latinismi	D		digitellus 'Sempervivum arboreum L.; Sedum L.'	digitellus		Sempervivum arboreum L.; Sedum L.	XX	D11	2017	404	404	De Fazio, Debora							
		Latinismi	D		digitus 'dito; parte terminale degli arti'	digitus		dito; parte terminale degli arti	XX	D11	2017	404	461	De Fazio, Debora							
		Latinismi	D		dīgnāre 'stimare, reputare degno'/dīgnāri 'credere degno; stimare conveniente; voler fare'	dīgnāre, dīgnāri		" ""stimare, reputare degno, credere degno; stimare conveniente; voler fare"""	XX	D11	2017	461	466	Nichil, Rocco Luigi							
		Latinismi	D		dīgnatio 'stima; considerazione'	dīgnatio		stima; considerazione	XX	D11	2017	466	466	Nichil, Rocco Luigi							
		Latinismi	D		dīgnificāre 'rendere degno'	dīgnificāre		rendere degno	XX	D11	2017	466	467	Nichil, Rocco Luigi							
		Latinismi	D		dīgnitās 'capacità; dignità'	dīgnitās		capacità; dignità	XX	D11	2017	467	471	Nichil, Rocco Luigi							
		Latinismi	D		dīgnitōsus 'dignitoso'	dīgnitōsus		dignitoso	XX	D11	2017	471	472	Nichil, Rocco Luigi							
		Latinismi	D		dīgnus 'degno, meritevole; conveniente, adatto'	dīgnus		degno, meritevole; conveniente, adatto	XX	D11	2017	472	480	Nichil, Rocco Luigi							
		Latinismi	D		dīgredī 'allontanarsi; fare una digressione' 	dīgredī		allontanarsi; fare una digressione 	XX	D11	2017	480	481	Montinaro, ?							
		Latinismi	D		dīgressio 'allontanamento; digressione'	dīgressio		allontanamento; digressione	XX	D11	2017	481	482	Montinaro, ?							
		Latinismi	D		dīgressīvus 'digressivo'	dīgressīvus		digressivo	XX	D11	2017	482	483	Montinaro, ?							
		Latinismi	D		dīgressus 'allontanamento, partenza; digressione'	dīgressus		allontanamento, partenza; digressione	XX	D11	2017	483	483	Montinaro, ?							
		Latinismi	D		dīlacerāre 'ridurre a brani; straziare'	dīlacerāre		ridurre a brani; straziare	XX	D11	2017	483	483	NOME ASSENTE							
		Latinismi	D		dīlaniāre 'fare a pezzi'	dīlaniāre		fare a pezzi	XX	D11	2017	483	483	NOME ASSENTE							
		Latinismi	D		dīlapidāre 'gettare qua e là come pietre'	dīlapidāre		gettare qua e là come pietre	XX	D11	2017	484	484	NOME ASSENTE							
		Latinismi	D		dīlapidātio 'dilapidazione'	dīlapidātio		dilapidazione	XX	D11	2017	484	484	NOME ASSENTE							
		Latinismi	D		dīlātāre 'allargare; estendere'	dīlātāre		allargare; estendere	XX	D11	2017	484	491	Montinaro, ?							
		Latinismi	D		dīlātātio 'allargamento'	dīlātātio		allargamento	XX	D11	2017	492	493	Montinaro, ?							
		Latinismi	D		dīlātio 'dilazione, proroga'	dīlātio		dilazione, proroga	XX	D11	2017	493	495	Montinaro, ?							
		Latinismi	D		dīlātus 'sparso; differito'	dīlātus		sparso; differito	XX	D11	2017	495	495	Montinaro, ?							
		Latinismi	D		dīlēctio 'amore spirituale'	dīlēctio		amore spirituale	XX	D11	2017	495	496	De Fazio, Debora							
		Latinismi	D		dīlēctus 'diletto, amato'	dīlēctus		diletto, amato	XX	D11	2017	497	503	Nichil, Rocco Luigi							
		Latinismi	D		dilēmma 'premessa del sillogismo'	dilēmma		premessa del sillogismo	XX	D11	2017	503	504	Nichil, Rocco Luigi							
		Latinismi	D		dīligēns 'amante; scrupoloso, accurato'	dīligēns		amante; scrupoloso, accurato	XX	D11	2017	504	507	Nichil, Rocco Luigi							
		Latinismi	D		dīligentia 'diligenza, cura'	dīligentia		diligenza, cura	XX	D11	2017	507	512	Nichil, Rocco Luigi							
		Latinismi	D		dīligĕre 'avere caro; stimare'	dīligĕre		avere caro; stimare	XX	D11	2017	512	513	Nichil, Rocco Luigi							
		Latinismi	D		diluĕre 'diluire; sciogliere'	diluĕre		diluire; sciogliere	XX	D11	2017	513	513	NOME ASSENTE							
		Latinismi	D		dīluviāre 'diluviare; inondare'	dīluviāre		diluviare; inondare	XX	D11	2017	513	516	Nichil, Rocco Luigi							
		Latinismi	D		dīluvium 'diluvio'	dīluvium		diluvio	XX	D11	2017	516	524	Di Candia, ?; 	Pfister, Max						
		Latinismi	D		dīmēnsio 'misura; dimensione'	dīmēnsio		misura; dimensione	XX	D11	2017	524	525	NOME ASSENTE							
		Latinismi	D		dimetrum/dimeter 'verso costituito da due metri'	dimetrum, dimeter		verso costituito da due metri	XX	D11	2017	525	525	NOME ASSENTE							
		Latinismi	D		dīmidiāre 'dividere per metà'	dīmidiāre		dividere per metà	XX	D11	2017	525	528	Nichil, Rocco Luigi							
		Latinismi	D		dīmidius 'metà'	dīmidius		metà	XX	D11	2017	528	528	NOME ASSENTE							
		Latinismi	D		dīmissio 'invio; spedizione; congedo'	dīmissio		invio; spedizione; congedo	XX	D11	2017	528	530	Nichil, Rocco Luigi							
		Latinismi	D		dīmittĕre  'inviare; congedare; condurre giù'	dīmittĕre		" ""inviare; congedare; condurre giù"""	XX	D11	2017	530	532	Nichil, Rocco Luigi							
		Latinismi	D		dioecēsis ‘circoscrizione’ 	dioecēsis		‘circoscrizione’ 	XX	D11	2017	532	532	NOME ASSENTE							
		Latinismi	D		dionȳsias 'pietra nera con gocciole di colore rosso che si credeva preservassero dall'ubriacatezza'	dionȳsias		pietra nera con gocciole di colore rosso che si credeva preservassero dall'ubriacatezza	XX	D11	2017	533	533	NOME ASSENTE							
		Latinismi	D		diospyron  'genere di pianta della famiglia Ebenacee'	diospyron		genere di pianta della famiglia Ebenacee	XX	D11	2017	533	533	NOME ASSENTE							
		Latinismi	D		diphrygēs 'scoria di rame che rimane attaccata al fondo della fornace'	diphrygēs		scoria di rame che rimane attaccata al fondo della fornace	XX	D11	2017	533	533	NOME ASSENTE							
		Latinismi	D		diphtongus 'dittongo'	diphtongus		dittongo	XX	D11	2017	533	533	NOME ASSENTE							
		Latinismi	D		diplōma 'scritto piegato in due'	diplōma		scritto piegato in due	XX	D11	2017	533	536	Aprile, Marcello							
		Latinismi	D		dipsacos 'genere di piante erbacee annue della famiglia Dipsacacee'	dipsacos		genere di piante erbacee annue della famiglia Dipsacacee	XX	D11	2017	536	536	NOME ASSENTE							
		Latinismi	D		dipsas 'vipera del deserto libico'	dipsas		vipera del deserto libico	XX	D11	2017	536	536	NOME ASSENTE							
		Latinismi	D		diptychum 'dittico'	diptychum		dittico	XX	D11	2017	536	536	NOME ASSENTE							
		Latinismi	D		*dīrēctiāre 'estendere; distendere; volgere'	*dīrēctiāre		estendere; distendere; volgere	XX	D11	2017	536	?	?							
																					
		Latinismi	D							D13		769	773	Aprile							
		Latinismi	D		discrētīvus ‘che ha la proprietà di separare o distinguere’ 	discrētīvus		‘che ha la proprietà di separare o distinguere’													
																					
		Latinismi	D		discrētus ‘separato; giusto, divino; prudente’	discrētus 		‘separato; giusto, divino; prudente’													
																					
		Latinismi	D		discrīmen ‘punto di separazione; punto critico; differenza’																
	discrīmen 									PDF Verlag											
		Latinismi	D		discrīminālis ‘discriminale’																
	discrīminālis 									PDF Verlag											
		Latinismi	D		discrīmināre ‘separare; distinguere’	discrīmināre 		‘separare; distinguere’		D13		788	791	Aprile							
		Latinismi	D		discrīminātio ‘distinzione; separazione’	discrīminātio 		‘distinzione; separazione’													
																					
		Latinismi	D		discruciāre ‘tormentare’	discruciāre 		‘tormentare’		D13		793	793	Vinciguerra							
		Latinismi	D		discumbere ‘mettersi a tavola’	discumbere 		‘mettersi a tavola’													
		Parenti																			
		Latinismi	D		discurrere ‘correre qua e là; andare e venire’	discurrere 		‘correre qua e là; andare e venire’													
																					
		Latinismi	D		discursus ‘spostamento qua e là; sparpagliamento’	discursus 		‘spostamento qua e là; sparpagliamento’		D13		811	818	de Fazio							
		Latinismi	D		discus ‘disco (rotella scagliata dall'atleta); vassoio piatto’	discus 		‘disco (rotella scagliata dall'atleta); vassoio piatto’ 		D13		818	826	Aprile							
		Latinismi	D		discussio ‘scuotimento’	discussio 		‘scuotimento’		D13		826	826	NOME ASSENTE							
		Latinismi	D		discussor ‘discussore’	discussor 		‘discussore’		D13		826	826	NOME ASSENTE							
		Latinismi	D		discussōrius ‘discussorio’	discussōrius 		‘discussorio’		D13		826	826	NOME ASSENTE							
		Latinismi	D		discussus ‘scosso’	discussus 		‘scosso’		D13		827	827	NOME ASSENTE							
		Latinismi	D		discutere ‘scuotere qua e là; disperdere’	discutere		‘scuotere qua e là; disperdere’		D13		827	827	NOME ASSENTE							
		Latinismi	D		discutiens ‘che scuote’	discutiens 		‘che scuote’		D13		827	827	NOME ASSENTE							
		Latinismi	D		*disdignāre ‘respingere come indegno; disdegnare’																
	*disdignāre																				
																					
		Latinismi	D		disgregāre ‘separare’	disgregāre 		‘separare’		D13		842	844	de Fazio							
		Latinismi	D		disgregātio ‘separazione’	disgregātio 		‘separazione’		D13		844	845	de Fazio							
		Latinismi	D		disgregātīvus ‘che separa’																
	disgregātīvus 																				
		Latinismi	D		*disieiunāre ‘rompere il digiuno’	*disieiunāre		‘rompere il digiuno’		D13		846	858	Aprile							
		Latinismi	D		disiungere ‘disgiungere, separare; disarcionare (i buoi)’	disiungere 		‘disgiungere, separare; disarcionare (i buoi)’		D13		859	863	de Fazio							
		Latinismi	D		disligāre ‘slegare’	disligāre 		‘slegare’		D13		863	865	Aprile							
		Latinismi	D		dispār ‘non pari; dispari’	dispār		‘non pari; dispari’		D13		865	866	Aprile	Marri						
		Latinismi	D		disparāre ‘disparare	disparāre 		‘disparare’		D13		866	866	NOME ASSENTE							
		Latinismi	D		dispāritas ‘disparità	dispāritas 		‘disparità’													
																					
		Latinismi	D		*dispārium ‘non sulla stessa linea; arretrato’	*dispārium		‘non sulla stessa linea; arretrato’													
																					
		Latinismi	D		*disparpall(i)āre ‘diffondere; spargere’	*disparpall(i)āre		‘diffondere; spargere’		D13		867	872	Aprile							
		Latinismi	D		dispendere ‘distribuire’	dispendere 		‘distribuire’		D13		872	872	NOME ASSENTE							
		Latinismi	D		dispendiōsus ‘nocivo; dannoso’	dispendiōsus 		‘nocivo; dannoso’		D14		873	873	NOME ASSENTE							
		Latinismi	D		dispendium ‘spesa; costo’	dispendium 		‘spesa; costo’		D13		873	873	NOME ASSENTE							
		Latinismi	D		dispensāre ‘dividere; distribuire; governare’	dispensāre 		‘dividere; distribuire; governare’		D13		873	874	Aprile							
		Latinismi	D		dispensātor ‘amministratore; tesoriere’	dispensātor 		‘amministratore; tesoriere’		D13		874	874	NOME ASSENTE							
		Latinismi	D		disperdere ‘disperdere; dissipare; mandare in rovina’	disperdere 		‘disperdere; dissipare; mandare in rovina’ 		D13		874	883	Nichil							
		Latinismi	D		dispergere ‘sparpagliare; diffondere; distribuire, cospargere’																
	dispergere 																				
		Latinismi	D		*dispergicāre ‘dissipare’	*dispergicāre		‘dissipare’													
																					
		Latinismi	D		dispersio ‘dispersione; distruzione; distribuzione’	dispersio 		‘dispersione; distruzione; distribuzione’		D13		892	894	Nichil							
		Latinismi	D																		
																					
	dispersus 																				
																					
